;chip_name;description;input_voltage;output_voltage;output_node;model_file;output_number
638;LTC3200;Low Noise, Regulated Charge Pump DC/DC Converter, Adjustable Output;3.0;[5.0];['V(out)'];3200.asc;1
639;LTC3203;500mA Output Current Low Noise Dual Mode Step-up Charge Pump;4.0;[4.0];['V(out)'];3203.asc;1
640;LTC3203-1;500mA Output Current Low Noise Dual Mode Step-up Charge Pump;3.6;[4.6];['V(out)'];3203-1.asc;1
641;LTC3203B;500mA Output Current Low Noise Dual Mode Step-up Charge Pump;4.0;[4.0];['V(out)'];3203.asc;1
642;LTC3203B-1;500mA Output Current Low Noise Dual Mode Step-up Charge Pump;3.6;[4.6];['V(out)'];3203-1.asc;1
643;LTC3204-3.3;Low Noise Regulated Charge Pump in 2Ч2 DFN;2.4;[3.3];['V(out)'];3204-3.3.asc;1
644;LTC3204-5;Low Noise Regulated Charge Pump in 2Ч2 DFN;3.6;[5.1];['V(out)'];3204-5.asc;1
645;LTC3204B-3.3;Low Noise Regulated Charge Pump in 2Ч2 DFN;2.4;[3.3];['V(out)'];3204-3.3.asc;1
646;LTC3204B-5;Low Noise Regulated Charge Pump in 2Ч2 DFN;3.6;[5.1];['V(out)'];3204-5.asc;1
647;LTC3221;µPower, Regulated Charge Pump in 2Ч2 DFN;2.5;[3.0];['V(out)'];3221.asc;1
648;LTC3221-3.3;µPower, Regulated Charge Pump in 2Ч2 DFN;2.5;[3.3];['V(out)'];3221-3.3.asc;1
649;LTC3221-5;µPower, Regulated Charge Pump in 2Ч2 DFN;3.0;[5.0];['V(out)'];3221-5.asc;1
650;LTC3225;150mA Supercapacitor Charger;3.2;[4.8];['V(out)'];3225.asc;1
651;LTC3225-1;150mA Supercapacitor Charger;2.7;[4.0];['V(out)'];3225-1.asc;1
652;LTC3226;2-Cell Supercapacitor Charger with Backup PowerPath Controller;3.3;[3.3];['V(out)'];3226.asc;1
653;LTC3240-2.5;2.5V Step-up Step-down Charge Pump DC/DC Converter;2.0;[2.5];['V(out)'];3240-2.5.asc;1
654;LTC3240-3.3;3.3V Step-up Step-down Charge Pump DC/DC Converter;3.0;[3.3];['V(out)'];3240-3.3.asc;1
655;LTC3245;Wide Vin Range, Low Noise, 250mA Buck-Boost Charge Pump;12.0;[5.0];['V(out)'];3245.asc;1
656;LTC3246;Wide Vin Range Buck-Boost Charge Pump \n\n(Watchdog timer not modeled);12.0;[5.0];['V(out)'];LTC3246.asc;1
657;LTC3250-1.2;High Efficiency, Low Noise, Inductorless Step-Down DC/DC Converter;5.0;[1.2];['V(out)'];3250-1.2.asc;1
658;LTC3250-1.5;High Efficiency, Low Noise, Inductorless Step-Down DC/DC Converter;5.0;[1.5];['V(out)'];3250-1.5.asc;1
659;LTC3251;500mA High Efficiency, Low Noise, Inductorless Step-Down DC/DC Converter;5.0;[1.5];['V(out)'];3251.asc;1
660;LTC3255;Wide Vin Range Fault Protected 50mA Step-Down Charge Pump;36.0;[5.0];['V(out)'];3255.asc;1
661;LTC3261;High Voltage, Low Quiescent Current Inverting Charge Pump;15.0;[14.899999618530273];['V(out)'];3261.asc;1
662;LTC3306A;2Mhz, 1.75A Synchronous Step-Down Regulator;5.0;[1.2];['V(out)'];LTC3306A.asc;1
663;LTC3306C;2Mhz, 1.75A Synchronous Step-Down Regulator;5.0;[1.2];['V(out)'];LTC3306C.asc;1
664;LTC3307B;5V, 3A Synchronous Step-down Silent Switcher in 2mm x 2mm LQFN;5.0;[3.3];['V(out)'];LTC3307B.asc;1
665;LTC3308B;5V, 4A Synchronous Step-down Silent Switcher in 2mm x 2mm LQFN;5.0;[3.3];['V(out)'];LTC3308B.asc;1
666;LTC3309B;5V, 6A, 10MHz, Synchronous Silent Switcher Step-down DC/DC Converter;4.0;[1.8];['V(out)'];LTC3309B.asc;1
667;LTC3310;5V, 10A, 5MHz, Monolithic Synchronous Step-down Regulator\n\nNote: SSTT pin Temperature Monitoring function is not modeled;5.0;[3.3];['V(out)'];LTC3310.asc;1
668;LTC3311;5V, 12.5A Monolithic Synchronous Step-down Regulator\n\nNote: SSTT pin Temperature Monitoring function is not modeled;3.3;[1.2];['V(out)'];LTC3311.asc;1
669;LTC3311S;5V, 12.5A Monolithic Synchronous Step-down Regulator\n\nNote: SSTT pin Temperature Monitoring function is not modeled;5.0;[3.3];['V(out)'];LTC3311S.asc;1
670;LTC3313;5V, 15A Synchronous Step-down Silent Switcher in 3mm x 3mm LQFN \n\nNote: SSTT pin Temperature Monitoring function is not modeled;3.3;[1.2000000476837158];['V(out)'];LTC3313.asc;1
671;LTC3336;15V/250mA Nanopower Buck DC/DC with Programmable Peak Input Current;7.2;[1.7999999523162842];['V(out)'];LTC3336.asc;1
672;LTC3355;20V 1A Buck DC/DC with Integrated SCAP Charger and Backup Regulator\n\nThe part has 250mSec RSTB delay. You can program it to shorter time by using parameter Delay_RSTB. \n\nThermal regulation feature is not modeled.;12.0;[4.300000190734863];['V(out)'];3355.asc;1
673;LTC3370;20V, 4-Channel Buck DCDC with 8x Configurable 1A Power Stages;5.0;[3.2999999523162837];['V(out)'];3370.asc;1
674;LTC3388-1;20V High Efficiency Nanopower Step-Down Regulator;5.0;[1.2];['V(out)'];3388-1.asc;1
675;LTC3388-3;20V High Efficiency Nanopower Step-Down Regulator;5.0;[2.8];['V(out)'];3388-3.asc;1
676;LTC3400;600mA, 1.2MHz µPower Synchronous Boost Converter in ThinSOT;1.4;[3.4];['V(out)'];3400.asc;1
677;LTC3400-1;600mA, 1.2MHz µPower Synchronous Boost Converter in ThinSOT;1.4;[3.5];['V(out)'];3400-1.asc;1
678;LTC3400B;600mA, 1.2MHz µPower Synchronous Boost Converter in ThinSOT;1.4;[3.4];['V(out)'];3400.asc;1
679;LTC3401;1A, 3MHz µPower Synchronous Boost Converter;1.2;[3.6];['V(out)'];3401.asc;1
680;LTC3402;2A, 3MHz µPower Synchronous Boost Converter;3.0;[3.4];['V(out)'];3402.asc;1
681;LTC3403;1.5MHz, 600mA, Synchronous Step-Down Regulator with Bypass Transistor;5.0;[1.8];['V(out)'];3403.asc;1
682;LTC3404;1.4MHz High Efficiency Monolithic Synchronous Step-Down Regulator\n\nNote: External sync. capability is not modeled.;5.0;[3.3];['V(out)'];3404.asc;1
683;LTC3405;1.5MHz, 300mA, Synchronous Step-Down Regulator in ThinSOT;5.0;[3.4];['V(out)'];3405.asc;1
684;LTC3405A;1.5MHz, 300mA, Synchronous Step-Down Regulator in ThinSOT;5.0;[3.4];['V(out)'];3405.asc;1
685;LTC3406;1.5MHz, 600mA, Synchronous Step-Down Regulator in ThinSOT;5.0;[2.9];['V(out)'];3406.asc;1
686;LTC3406A;1.5MHz, 600mA, Synchronous Step-Down Regulator in ThinSOT;5.0;[2.9];['V(out)'];3406.asc;1
687;LTC3406AB;1.5MHz, 600mA, Synchronous Step-Down Regulator in ThinSOT;5.0;[2.9];['V(out)'];3406.asc;1
688;LTC3406B;1.5MHz, 600mA, Synchronous Step-Down Regulator in ThinSOT;5.0;[2.9];['V(out)'];3406.asc;1
689;LTC3408;1.5MHz, 600mA Synchronous Step-Down Regulator with Bypass Transistor;3.6;[1.8];['V(out)'];3408.asc;1
690;LTC3409;600mA Low Vin Buck Regulator in 3mm x 3mm DFN;5.0;[1.8];['V(out)'];3409.asc;1
691;LTC3410;2.25MHz, 300mA, Synchronous Step-Down Regulator in SC70;5.0;[2.6];['V(out)'];3410.asc;1
692;LTC3410B;2.25MHz, 300mA, Synchronous Step-Down Regulator in SC70;5.0;[2.6];['V(out)'];3410.asc;1
693;LTC3411;1.25A, 4MHz, Synchronous Step-down DC/DC Converter;5.0;[2.5];['V(out)'];3411.asc;1
694;LTC3411A;1.25A, 4MHz, Synchronous Step-down DC/DC Converter;5.0;[2.5];['V(out)'];3411.asc;1
695;LTC3412;2.5A, 4MHz, Monolithic Synchronous Step-down Regulator;5.0;[2.5];['V(out)'];3412.asc;1
696;LTC3412A;3A, 4MHz, Monolithic Synchronous Step-down Regulator;5.0;[2.5];['V(out)'];3412.asc;1
697;LTC3413;3A, 2MHz, Monolithic Synchronous Step-down Regulator for DDR/QDR Memory Termination;2.5;[1.3];['V(out)'];3413.asc;1
698;LTC3414;4A, 4MHz, Monolithic Synchronous Step-down Regulator;5.0;[2.5];['V(out)'];3414.asc;1
699;LTC3415;7A, PolyPhase Synchronous Step-Down Regulator;3.6;[1.8];['V(out)'];3415.asc;1
700;LTC3416;4A, 4MHz, Monolithic Synchronous Step-down Regulator with Tracking;5.0;[1.8];['V(out)'];3416.asc;1
701;LTC3418;8A, 4MHz, Monolithic Synchronous Step-down Regulator\n\nNote: Vref pin is not modeled and is assumed to be bypassed.  External Sync is also not modeled;5.0;[2.5];['V(out)'];3418.asc;1
702;LTC3421;3A, 3MHz µPower Synchronous Boost Converter with Output Disconnect;1.8;[3.4];['V(out)'];3421.asc;1
703;LTC3422;1.5A, 3MHz Synchronous Step-up DC/DC Converter with Output Disconnect;2.0;[3.3];['V(out)'];3422.asc;1
704;LTC3425;5A, 8MHz, 4-Phase Synchronous Step-up DC/DC Converter;1.8;[3.3];['V(out)'];3425.asc;1
705;LTC3426;1.2MHz Step-Up DC/DC Converter in SOT-23;3.3;[5.1];['V(out)'];3426.asc;1
706;LTC3427;500mA, 1.25MHz Synchronous Step-Up DC/DC Converter in 2mm Ч 2mm DFN Package;2.0;[3.3];['V(out)'];3427.asc;1
707;LTC3428;4A, 2MHz Dual Phase Step-Up DC/DC Converter in 3mm x 3mm DFN;2.8;[5.3];['V(out)'];3428.asc;1
708;LTC3429;600mA, 500KHz µPower Synchronous Boost Converter with Output Disconnect;2.0;[3.3];['V(out)'];3429.asc;1
709;LTC3440;µPower Synchronous Buck-Boost DC/DC Converter;3.0;[3.3];['V(out)'];3440.asc;1
710;LTC3441;High Current µPower Synchronous Buck-Boost DC/DC Converter;3.0;[3.3];['V(out)'];3441.asc;1
711;LTC3442;µPower Synchronous Buck-Boost DC/DC Converter with Automatic Burst Mode Operation;3.0;[3.3];['V(out)'];3442.asc;1
712;LTC3443;High Current µPower 600KHz Synchronous Buck-Boost DC/DC Converter;3.0;[3.3];['V(out)'];3443.asc;1
713;LTC3444;µPower Synchronous Buck-Boost DC/DC Converter for WCDMA Applications;3.6;[4.3];['V(out)'];3444.asc;1
714;LTC3448;1.5MHz/2.25MHz, 600mA Synchronous Step-Down Regulator with LDO Mode;3.3;[1.5];['V(out)'];3448.asc;1
715;LTC3458;1.4A, 1.5MHz Synchronous Step-Up DC/DC Converter with Output Disconnect\n\nNote: SYNC pin is not modeled;4.8;[7.4];['V(out)'];3458.asc;1
716;LTC3458L;1.7A, 1.5MHz Synchronous Step-Up DC/DC Converter with Output Disconnect\n\nNote: SYNC pin is not modeled;4.8;[7.4];['V(out)'];3458.asc;1
717;LTC3459;10V µPower Synchronous Boost Converter in ThinSOT;5.0;[7.9];['V(out)'];3459.asc;1
718;LTC3499;750mA Synchronous Step-up DC/DC Converter with Reverse-Battery Protection;2.4;[5.1];['V(out)'];3499.asc;1
719;LTC3499B;750mA Synchronous Step-up DC/DC Converter with Reverse-Battery Protection;2.4;[5.1];['V(out)'];3499.asc;1
720;LTC3528;1A, 1MHz Synchronous Step-up DC/DC Converter in 3mmЧ2mm DFN;2.0;[3.3];['V(out)'];3528.asc;1
721;LTC3528-2;1A, 2MHz Synchronous Step-up DC/DC Converter in 2mmЧ3mm DFN;2.0;[3.3];['V(out)'];3528-2.asc;1
722;LTC3528B;1A, 1MHz Synchronous Step-up DC/DC Converter in 3mmЧ2mm DFN;2.0;[3.3];['V(out)'];3528.asc;1
723;LTC3528B-2;1A, 2MHz Synchronous Step-up DC/DC Converter in 3mmЧ2mm DFN;2.0;[3.3];['V(out)'];3528-2.asc;1
724;LTC3529;1.5A, 1.5MHz Step-up DC/DC Converter in 2mmЧ3mm DFN\n\nNote: 1/4th of the real internal soft-start time is presented, on purpose of saving simulation time.;3.6;[5.1];['V(out)'];3529.asc;1
725;LTC3530;Wide Input Voltage Synchronous Buck-Boost DC/DC Converter;2.8;[3.3];['V(out)'];3530.asc;1
726;LTC3531;200mA Buck-Boost Synchronous DC/DC Converter, Adjustable Output Voltage;2.0;[3.3];['V(out)'];3531.asc;1
727;LTC3532;µPower Synchronous Buck-Boost DC/DC Converter;3.2;[3.3];['V(out)'];3532.asc;1
728;LTC3533;2A Wide Input Voltage Synchronous Buck-Boost DC/DC Converter;2.8;[3.5];['V(out)'];3533.asc;1
729;LTC3534;7V, 500mA Synchronous Buck-Boost DC/DC Converter;5.0;[5.2];['V(out)'];3534.asc;1
730;LTC3536;1A Low Noise, Buck-Boost DC/DC Converter;3.6;[3.3];['V(out)'];3536.asc;1
731;LTC3539;2A 1MHz Synchronous Step-up DC/DC Converter;2.0;[3.4];['V(out)'];3539.asc;1
732;LTC3539-2;2A 2MHz Synchronous Step-up DC/DC Converter;2.0;[3.4];['V(out)'];3539-2.asc;1
733;LTC3542;500mA, 2.25MHz Synchronous Step-Down DC/DC Converter;3.6;[1.8];['V(out)'];3542.asc;1
734;LTC3542-1;500mA, 2.25MHz 2.8V Output Synchronous Step-Down DC/DC Converter;3.6;[2.8];['V(out)'];3542-1.asc;1
735;LTC3543;600mA Synchronous Step Down Buck Regulator with PLL, Soft-Start and Spread Spectrum;4.0;[1.5];['V(out)'];3543.asc;1
736;LTC3549;250mA Low Vin Buck Regulator in 2mmЧ3mm DFN;2.2;[1.5];['V(out)'];3549.asc;1
737;LTC3552;Standalong Li-Ion Battery Charger and Dual Synchronous Buck Converter;5.0;[4.0];['V(bat)'];3552.asc;1
738;LTC3552-1;Standalong Li-Ion Battery Charger and Dual Synchronous Buck Converter;5.0;[4.0];['V(bat)'];3552-1.asc;1
739;LTC3559;Linear USB Battery Charger with Dual Buck Regulators;5.0;[4.199999809265137];['V(bat)'];3559.asc;1
740;LTC3559-1;Linear USB Battery Charger with Dual Buck Regulators;5.0;[4.099999904632568];['V(bat)'];3559-1.asc;1
741;LTC3560;2.25MHz, 800mA, Synchronous Step-Down Regulator in ThinSOT;3.6;[1.8];['V(out)'];3560.asc;1
742;LTC3561;1A, 4MHz, Synchronous Step-down DC/DC Converter;4.0;[2.5];['V(out)'];3561.asc;1
743;LTC3561A;1A, 4MHz, Synchronous Step-down DC/DC Converter;4.0;[2.5];['V(out)'];3561.asc;1
744;LTC3563;500mA, 2.25MHz Synchronous Step-Down DC/DC Converter with Selectable Output Voltage;3.6;[1.3];['V(out)'];3563.asc;1
745;LTC3564;2.25MHz, 1.25A Synchronous Step-Down Regulator;3.6;[1.8];['V(out)'];3564.asc;1
746;LTC3568;1.8A, 4MHz, Synchronous Step-Down DC/DC Converter;5.0;[1.8];['V(out)'];3568.asc;1
747;LTC3600;15V, 1.5A Synchronous Rail-to-Rail Single Resistor Step-Down Regulator;12.0;[2.5];['V(out)'];3600.asc;1
748;LTC3601;1.5A, 15V, Monolithic Synchronous Step-Down Regulator;12.0;[3.3];['V(out)'];3601.asc;1
749;LTC3602;2.5A, 10V, Monolithic Synchronous Step-Down Regulator;5.0;[3.3];['V(out)'];3602.asc;1
750;LTC3603;2.5A, 15V, Monolithic Synchronous Step-Down Regulator;5.0;[3.3];['V(out)'];3603.asc;1
751;LTC3604;2.5A, 15V, Monolithic Synchronous Step-Down Regulator;12.0;[3.3];['V(out)'];3604.asc;1
752;LTC3605;15V, 5A Synchronous Step-Down Regulator;12.0;[3.3];['V(out)'];3605.asc;1
753;LTC3605A;20V, 5A Synchronous Step-Down Regulator;12.0;[3.3];['V(out)'];3605.asc;1
754;LTC3608;20V, 8A Monolithic Synchronous Step-Down DC/DC Converter;12.0;[2.5];['V(out)'];3608.asc;1
755;LTC3609;6A, 32V Monolithic Synchronous Step-Down DC/DC Converter;12.0;[2.5];['V(out)'];3609.asc;1
756;LTC3610;12A, 24V Monolithic Synchronous Step-Down DC/DC Converter;12.0;[2.5];['V(out)'];3610.asc;1
757;LTC3611;10A, 32V Monolithic Synchronous Step-Down DC/DC Converter;12.0;[2.5];['V(out)'];3611.asc;1
758;LTC3612;3A, 4MHz, Monolithic Synchronous Step-down DC/DC Converter;3.6;[2.5];['V(out)'];3612.asc;1
759;LTC3613;24V, 15A Monolithic Step-Down Regulator with Differential Output Sensing;16.0;[1.5];['V(out)'];3613.asc;1
760;LTC3614;4A, 4MHz Monolithic Synchronous Step-down DC/DC Converter;3.6;[2.5];['V(out)'];3614.asc;1
761;LTC3616;6A, 4MHz Monolithic Synchronous Step-down DC/DC Converter;3.6;[2.5];['V(out)'];3616.asc;1
762;LTC3617;6A Monolithic Synchronous Step-down Regulator for DDR Termination;2.5;[1.2];['V(out)'];3617.asc;1
763;LTC3620;Ultralow Power 15mA synchronous Step-Down Switching Regulator;3.6;[1.1];['V(out)'];3620.asc;1
764;LTC3620-1;Ultralow Power 15mA synchronous Step-Down Switching Regulator;3.6;[1.1];['V(out)'];3620-1.asc;1
765;LTC3621;17V, 1A Synchronous Step-Down Regulator with 3.5µA Quiescent Current;12.0;[2.5];['V(out)'];LTC3621.asc;1
766;LTC3621-2;17V, 1A Synchronous Step-Down Regulator with 3.5µA Quiescent Current;12.0;[5.0];['V(out)'];3621-2.asc;1
767;LTC3623;15V, ±5A Rail-to-Rail Synchronous Buck Regulator;12.0;[5.0];['V(out)'];LTC3623.asc;1
768;LTC3624;17V, 2A Synchronous Step-Down Regulator with 3.5µA Quiescent Current;12.0;[5.0];['V(out)'];LTC3624.asc;1
769;LTC3624-2;17V, 2A Synchronous Step-Down Regulator with 3.5µA Quiescent Current;16.0;[12.1];['V(out)'];LTC3624-2.asc;1
770;LTC3625;1A High Efficiency 2-Cell Supercapacitor Charger with Automatic Cell Balancing;3.6;[4.8];['V(out)'];3625.asc;1
771;LTC3625-1;1A High Efficiency 2-Cell Supercapacitor Charger with Automatic Cell Balancing;3.6;[4.0];['V(out)'];3625-1.asc;1
772;LTC3626;20V, 2.5A Synchronous Monolithic Step-Down Regulator with Current and Temperature Monitoring\n\nNote: Temperature monitor output and limit set pins are not modeled and included.;12.0;[3.3];['V(out)'];3626.asc;1
773;LTC3630;High Efficiency, 65V 500mA Syncronous Step-Down Converter;24.0;[3.3];['V(out)'];3630.asc;1
774;LTC3630A;High Efficiency, 76V 500mA Syncronous Step-Down Converter;24.0;[3.3];['V(out)'];3630.asc;1
775;LTC3631;High Efficiency, High Voltage 100mA Synchronous Step-Down Converter;36.0;[5.1];['V(out)'];3631.asc;1
776;LTC3631-3.3;High Efficiency, High Voltage 100mA Synchronous Step-Down Converter;36.0;[3.3];['V(out)'];3631-3.3.asc;1
777;LTC3631-5;High Efficiency, High Voltage 100mA Synchronous Step-Down Converter;36.0;[5.0];['V(out)'];3631-5.asc;1
778;LTC3632;High Efficiency, High Voltage 20mA Synchronous Step-Down Converter;36.0;[5.0];['V(out)'];3632.asc;1
779;LTC3637;76V 1A Step-Down Regulator;48.0;[12.1];['V(out)'];3637.asc;1
780;LTC3638;High Efficiency, 140V 250mA Step-Down Regulator;75.0;[5.1];['V(out)'];3638.asc;1
781;LTC3639;High Efficiency, 150V 100mA Syncronous Step-Down Regulator;75.0;[5.1];['V(out)'];3639.asc;1
782;LTC3642;High Efficiency, High Voltage 50mA Synchronous Step-Down Converter;45.0;[5.0];['V(out)'];3642.asc;1
783;LTC3642-3.3;High Efficiency, High Voltage 50mA Synchronous Step-Down Converter;45.0;[3.3];['V(out)'];3642-3.3.asc;1
784;LTC3642-5;High Efficiency, High Voltage 50mA Synchronous Step-Down Converter;45.0;[5.0];['V(out)'];3642-5.asc;1
785;LTC3646;40V, 1A Synchronous Step-Down Converter;24.0;[5.1];['V(out)'];3646.asc;1
786;LTC3646-1;40V, 1A Synchronous Step-Down Converter;24.0;[5.1];['V(out)'];3646-1.asc;1
787;LTC3649;60V, 4A Synchronous Step-Down Regulator with Rail-to-Rail Programmable Output;24.0;[5.0];['V(out)'];3649.asc;1
788;LTC3703;100V High Voltage Switching Regulator Controller;15.0;[12.0];['V(out)'];3703.asc;1
789;LTC3703-5;60V Synchronous Switching Regulator Controller;33.0;[5.0];['V(out)'];3703-5.asc;1
790;LTC3704;Wide Input Range, No Rsense(TM) Positive-to-Negative DC/DC Controller;10.0;[5.699999809265138];['V(out)'];3704.asc;1
791;LTC3705;Two-Switch Forward Controller and Gate Driver\n\nNote:  Fault Transmit and Receive are not modeled as is not slave mode.;50.0;[11.9];['V(out)'];3705.asc;1
792;LTC3706;Secondary-Side Synchronous Forward Controller with PolyPhase Capability NOTE:  Fault Transmit, Fault Receive, PolyPhase Capability, and the differential amplifier are not modeled.;36.0;[3.3];['V(out)'];3706.asc;1
793;LTC3709;Fast 2-Phase, No Rsense, Synchronous DC/DC Controller with Tracking/Sequencing;5.0;[1.5];['V(out)'];3709.asc;1
794;LTC3711;5-Bit Adjustable, Wide Operating Range, No Rsense(TM) Step-Down Controller;6.0;[2.4];['V(out)'];3711.asc;1
795;LTC3713;Low Input Voltage, High Power, No Rsense(TM) Synchronous Controller;6.0;[3.0];['V(out)'];3713.asc;1
796;LTC3714;5-Bit Adjustable, Wide Operating Range, No Rsense(TM) Step-Down Controller;6.0;[2.0];['V(out)'];3714.asc;1
797;LTC3716;2-Phase, 5-Bit VID, Current Mode, High Efficiency, Synchronous Step-Down Switching Regulator;6.0;[1.8];['V(out)'];3716.asc;1
798;LTC3717;Wide Operating Range, No Rsense(TM) Step-Down Controller for DDR/QDR Memory Termination;6.0;[1.3];['V(out)'];3717.asc;1
799;LTC3719;2-Phase, 5-Bit VID, Current Mode, High Efficiency, Synchronous Step-Down Switching Regulator;6.0;[1.6];['V(out)'];3719.asc;1
800;LTC3720;Single Phase VRM8.5 Current Mode Step-Down Controller;6.0;[1.4];['V(out)'];3720.asc;1
801;LTC3722-1;Synchronous Current Mode Phase Modulated Full Bridge Controller;48.0;[5.0];['V(out)'];3722-1.asc;1
802;LTC3722-2;Synchronous Voltage Mode Phase Modulated Full Bridge Controller;48.0;[5.3];['V(out)'];3722-2.asc;1
803;LTC3723-1;Synchronous Push-Pull PWM Controller\n\nNote: hiccup mode fault logic is not modeled.;12.0;[5.5];['V(out)'];3723-1.asc;1
804;LTC3723-2;Synchronous Push-Pull PWM Controller Voltage mode version.\n\nNote: hiccup mode fault logic is not modeled.;12.0;[5.5];['V(out)'];3723-2.asc;1
805;LTC3725;Single-Switch Forward Controller and Gate Driver\n\nNote:  Fault Transmit and Receive are not modeled as is not slave mode.;12.0;[24.1];['V(out)'];3725.asc;1
806;LTC3726;Secondary-Side Synchronous Forward Controller\n\nNote:  Fault Transmit, Fault Receive, PolyPhase Capability, and the differential amplifier are not modeled.;36.0;[3.3];['V(out)'];3726.asc;1
807;LTC3729;550KHz, PolyPhase, High Efficiency, Synchronous Step-Down Switching Regulator;6.0;[1.6];['V(out)'];3729.asc;1
808;LTC3731;3-Phase, 600kHz, Synchronous Buck Switching Regulator Controller;6.0;[1.4];['V(out)'];3731.asc;1
809;LTC3731H;3-Phase, 600kHz, Synchronous Buck Switching Regulator Controller;6.0;[1.4];['V(out)'];3731.asc;1
810;LTC3732;3-Phase, 5-Bit VID, 600kHz, Synchronous Buck Switching Regulator Controller;6.0;[1.1];['V(out)'];3732.asc;1
811;LTC3733;3-Phase, Buck Controller for AMD CPUs;6.0;[1.6];['V(out)'];3733.asc;1
812;LTC3733-1;3-Phase, Buck Controller for AMD CPUs;6.0;[1.6];['V(out)'];3733-1.asc;1
813;LTC3765;Active Clamp Forward Controller and Gate Driver;48.0;[5.0];['V(out)'];3765.asc;1
814;LTC3766;High Efficiency, Secondary-Side Synchronous Forward Controller;48.0;[3.4];['V(out)'];3766.asc;1
815;LTC3769;60V Low Iq Synchronous Boost Controller;10.0;[25.6];['V(out)'];3769.asc;1
816;LTC3770;Fast, No Rsense(TM) Step-Down Synchronous Controller with Margining, Tracking and PLL;12.0;[1.6];['V(out)'];3770.asc;1
817;LTC3772;µPower No Rsense Constant Frequency Step-Down DC/DC Controller;5.0;[2.5];['V(out)'];3772.asc;1
818;LTC3772B;µPower No Rsense Constant Frequency Step-Down DC/DC Controller;5.0;[2.5];['V(out)'];3772.asc;1
819;LTC3775;High Frequency Synchronous Step-Down Voltage Mode DC/DC Controller;12.0;[2.5];['V(out)'];3775.asc;1
820;LTC3778;Wide Operating Range, No Rsense(TM) Step-Down Controller;6.0;[2.0];['V(out)'];3778.asc;1
821;LTC3779;150V Vin and Vout Synchronous 4-Switch Buck-Boost Controller;70.0;[48.5];['V(out)'];3779.asc;1
822;LTC3780;High Efficiency, Synchronous, 4-Switch Buck-Boost Controller;5.0;[12.2];['V(out)'];3780.asc;1
823;LTC3784;60V PolyPhase Synchronous Boost Controller;7.0;[25.1];['V(out)'];3784.asc;1
824;LTC3785;10V, High Efficiency, Synchronous, No Rsense(TM) Buck-Boost Controller;3.6;[3.4];['V(out)'];3785.asc;1
825;LTC3785-1;10V, High Efficiency, Buck-Boost Controller with Power Good;3.6;[3.4];['V(out)'];3785-1.asc;1
826;LTC3786;Low Iq Synchronous Boost Controller;10.0;[25.1];['V(out)'];3786.asc;1
827;LTC3787;PolyPhase Synchronous Boost Controller;7.0;[25.0];['V(out)'];3787.asc;1
828;LTC3789;High Efficiency, Synchronous, 4-Switch Buck-Boost Controller;8.0;[12.2];['V(out)'];3789.asc;1
829;LTC3801;µPower Constant Frequency Step-Down DC/DC Controller in ThinSOT;5.0;[2.5];['V(out)'];3801.asc;1
830;LTC3801B;µPower Constant Frequency Step-Down DC/DC Controller in ThinSOT Disabled Burst Mode(TM) version;5.0;[2.5];['V(out)'];3801.asc;1
831;LTC3803;Voltage Converter with Regulator;36.0;[5.1];['V(out)'];3803.asc;1
832;LTC3803-3;Voltage Converter with Regulator;30.0;[5.3];['V(out)'];3803-3.asc;1
833;LTC3803-5;Voltage Converter with Regulator;5.0;[5.3];['V(out)'];3803-5.asc;1
834;LTC3805;Adjustable Frequency Current Mode Flyback DC/DC Controller;36.0;[5.1];['V(out)'];3805.asc;1
835;LTC3805-5;Adjustable Frequency Current Mode Flyback/Boost/SEPIC DC/DC Controller;5.0;[12.0];['V(out)'];3805-5.asc;1
836;LTC3807;Low Iq, Synchronous Step-Down Controller with 24V Output Voltage Capability;24.0;[12.3];['V(out)'];3807.asc;1
837;LTC3808;No Rsense(TM), Low EMI, Synchronous DC/DC Controller with Output Tracking\n\nNote: Short circuit protection is not modeled.;5.0;[2.5];['V(out)'];3808.asc;1
838;LTC3809;No Rsense(TM), Low EMI, Synchronous DC/DC Controller\n\nNote: Short circuit protection is not modeled.;5.0;[2.5];['V(out)'];3809.asc;1
839;LTC3809-1;No Rsense(TM), Low Input Voltage, Synchronous DC/DC Controller with Output Tracking\n\nNote: Short circuit protection is not modeled.;5.0;[2.5];['V(out)'];3809-1.asc;1
840;LTC3810;100V Current Mode Synchronous Switching Regulator Controller;24.0;[12.2];['V(out)'];3810.asc;1
841;LTC3810-5;60V Current Mode Synchronous Switching Regulator Controller;42.0;[12.1];['V(out)'];3810-5.asc;1
842;LTC3812-5;60V Current Mode Synchronous Switching Regulator Controller;42.0;[5.1];['V(out)'];3812-5.asc;1
843;LTC3815;6A Monolithic DC/DC Step-Down Converter with Digital Power System Management \n\nNote: PMBus is not modeled;3.3;[1.9];['V(out)'];LTC3815.asc;1
844;LTC3816;Single-Phase Wide Vin Range DC/DC Controller for Intel IMVP-6/IMVP-6.5 CPUs;12.0;[1.6];['V(out)'];3816.asc;1
845;LTC3822;No Rsense(TM), Synchronous DC/DC Controller\n\nNote: Short circuit protection is not modeled.;3.5;[1.8];['V(out)'];3822.asc;1
846;LTC3822-1;No Rsense(TM), Low Input Voltage, Synchronous Step-Down DC/DC Controller;3.3;[1.8];['V(out)'];3822-1.asc;1
